STARNAME,TWOMASS_NAME,Plate,GSC_Name,TYC_Name,HIP_Name,RA_Final,DEC_Final,GSC_B,GSC_V,TWOMASS_J,TWOMASS_H,TWOMASS_K,SP1,SP2,RPM_LOG_g,Teff,log_g,FeH,GSC_B_E,GSC_V_E,TWOMASS_J_E,TWOMASS_H_E,TWOMASS_K_E,Teff_E,log_g_E,FeH_E,Epoch_0,RA_0,DEC_0,RA_TWOMASS,DEC_TWOMASS,GSC_PM_RA,GSC_PM_DEC,GSC_PM_RA_E,GSC_PM_DEC_E,TYC_B,TYC_B_E,TYC_V,TYC_V_E,HIP_PLX,HIP_PLX_E,HIP_SPTYPE
TYC-2904-01196-1_BEAM2,TWOMASS-J05165296+4240389,APG_165+04,GSC-02904-01196,TYC-2904-01196-1,NO_HIP_ID,79.220556,42.677415,9.826,8.344,5.967,5.3,5.195,K0,K0,Giant,4429,2.5,0,0.031,0.014,0.017,0.017,0.011,105,0,0,2011.08,79.220556,42.677415,79.220672,42.67749,-18.1,-7.7,0.9,1,9.826,0.031,8.344,0.014,9999,9999,NO_HIP_TYPE!
TYC-2908-00118-1_BEAM1,TWOMASS-J05190756+4347438,APG_165+04,GSC-02908-00118,TYC-2908-00118-1,NO_HIP_ID,79.781561,43.795505,10.975,10.51,9.352,9.147,8.887,G5,G5,MainSeq,5446,4.4,0,0.061,0.057,0.018,0.021,0.011,105,0,0,2011.08,79.781561,43.795505,79.781533,43.795506,-1.1,-1.6,1.5,1.5,10.975,0.061,10.51,0.057,9999,9999,NO_HIP_TYPE!
TYC-2908-00118-1_BEAM2,TWOMASS-J05190756+4347438,APG_165+04,GSC-02908-00118,TYC-2908-00118-1,NO_HIP_ID,79.781561,43.795505,10.975,10.51,9.352,9.147,8.887,G5,G5,MainSeq,5446,4.4,0,0.061,0.057,0.018,0.021,0.011,105,0,0,2011.08,79.781561,43.795505,79.781533,43.795506,-1.1,-1.6,1.5,1.5,10.975,0.061,10.51,0.057,9999,9999,NO_HIP_TYPE!
TYC-2908-00343-1_BEAM1,TWOMASS-J05161712+4440300,APG_165+04,GSC-02908-00343,TYC-2908-00343-1,NO_HIP_ID,79.071482,44.674919,10.788,10.236,9.029,8.75,8.672,G2,G2,MainSeq,5713,4.4,0,0.053,0.045,0.037,0.028,0.02,105,0,0,2011.08,79.071482,44.674919,79.071344,44.675011,29.9,-24.1,1.5,1.5,10.788,0.053,10.236,0.045,9999,9999,NO_HIP_TYPE!
TYC-2908-00343-1_BEAM2,TWOMASS-J05161712+4440300,APG_165+04,GSC-02908-00343,TYC-2908-00343-1,NO_HIP_ID,79.071482,44.674919,10.788,10.236,9.029,8.75,8.672,G2,G2,MainSeq,5713,4.4,0,0.053,0.045,0.037,0.028,0.02,105,0,0,2011.08,79.071482,44.674919,79.071344,44.675011,29.9,-24.1,1.5,1.5,10.788,0.053,10.236,0.045,9999,9999,NO_HIP_TYPE!
TYC-2908-00401-1_BEAM1,TWOMASS-J05182021+4451324,APG_165+04,GSC-02908-00401,TYC-2908-00401-1,NO_HIP_ID,79.584308,44.858695,11.705,10.975,9.418,9.064,9.026,G5,G5,MainSeq,5404,4.4,0,0.113,0.093,0.021,0.028,0.022,105,0,0,2011.08,79.584308,44.858695,79.584231,44.859001,14.2,-91.9,1.7,1.7,11.705,0.113,10.975,0.093,9999,9999,NO_HIP_TYPE!
TYC-2908-00401-1_BEAM2,TWOMASS-J05182021+4451324,APG_165+04,GSC-02908-00401,TYC-2908-00401-1,NO_HIP_ID,79.584308,44.858695,11.705,10.975,9.418,9.064,9.026,G5,G5,MainSeq,5404,4.4,0,0.113,0.093,0.021,0.028,0.022,105,0,0,2011.08,79.584308,44.858695,79.584231,44.859001,14.2,-91.9,1.7,1.7,11.705,0.113,10.975,0.093,9999,9999,NO_HIP_TYPE!
TYC-2908-00537-1_BEAM1,TWOMASS-J05193956+4419420,APG_165+04,GSC-02908-00537,TYC-2908-00537-1,NO_HIP_ID,79.91501,44.328346,11.029,10.271,8.769,8.501,8.413,G5,G5,MainSeq,5533,4.4,0,0.07,0.055,0.007,0.011,0.014,105,0,0,2011.08,79.91501,44.328346,79.914856,44.32835,14.1,5.7,1.6,1.5,11.029,0.07,10.271,0.055,9999,9999,NO_HIP_TYPE!
TYC-2908-00537-1_BEAM2,TWOMASS-J05193956+4419420,APG_165+04,GSC-02908-00537,TYC-2908-00537-1,NO_HIP_ID,79.91501,44.328346,11.029,10.271,8.769,8.501,8.413,G5,G5,MainSeq,5533,4.4,0,0.07,0.055,0.007,0.011,0.014,105,0,0,2011.08,79.91501,44.328346,79.914856,44.32835,14.1,5.7,1.6,1.5,11.029,0.07,10.271,0.055,9999,9999,NO_HIP_TYPE!
TYC-2908-00732-1_BEAM1,TWOMASS-J05185239+4341227,APG_165+04,GSC-02908-00732,TYC-2908-00732-1,NO_HIP_ID,79.718326,43.689708,11.887,11.506,10.098,9.824,9.736,G2,G2,MainSeq,5571,4.4,0,0.119,0.138,0.018,0.021,0.011,105,0,0,2011.08,79.718326,43.689708,79.718304,43.689659,18,-0.6,1.9,1.8,11.887,0.119,11.506,0.138,9999,9999,NO_HIP_TYPE!
TYC-2908-00732-1_BEAM2,TWOMASS-J05185239+4341227,APG_165+04,GSC-02908-00732,TYC-2908-00732-1,NO_HIP_ID,79.718326,43.689708,11.887,11.506,10.098,9.824,9.736,G2,G2,MainSeq,5571,4.4,0,0.119,0.138,0.018,0.021,0.011,105,0,0,2011.08,79.718326,43.689708,79.718304,43.689659,18,-0.6,1.9,1.8,11.887,0.119,11.506,0.138,9999,9999,NO_HIP_TYPE!
TYC-2908-00777-1_BEAM1,TWOMASS-J05173126+4411406,APG_165+04,GSC-02908-00777,TYC-2908-00777-1,NO_HIP_ID,79.380322,44.194564,12.382,11.164,9.846,9.501,9.415,G5,G5,MainSeq,5435,4.4,0,0.247,0.107,0.021,0.026,0.018,105,0,0,2011.08,79.380322,44.194564,79.380256,44.19463,-3.3,-25.2,2.7,2.5,12.382,0.247,11.164,0.107,9999,9999,NO_HIP_TYPE!
TYC-2908-00777-1_BEAM2,TWOMASS-J05173126+4411406,APG_165+04,GSC-02908-00777,TYC-2908-00777-1,NO_HIP_ID,79.380322,44.194564,12.382,11.164,9.846,9.501,9.415,G5,G5,MainSeq,5435,4.4,0,0.247,0.107,0.021,0.026,0.018,105,0,0,2011.08,79.380322,44.194564,79.380256,44.19463,-3.3,-25.2,2.7,2.5,12.382,0.247,11.164,0.107,9999,9999,NO_HIP_TYPE!
TYC-2908-00791-1_BEAM1,TWOMASS-J05191199+4450404,APG_165+04,GSC-02908-00791,TYC-2908-00791-1,NO_HIP_ID,79.800006,44.844476,11.316,10.591,9.385,9.105,9.012,G2,G2,MainSeq,5667,4.4,0,0.085,0.066,0.02,0.021,0.011,105,0,0,2011.08,79.800006,44.844476,79.799973,44.844566,6.4,-28.1,1.7,1.6,11.316,0.085,10.591,0.066,9999,9999,NO_HIP_TYPE!
TYC-2908-00791-1_BEAM2,TWOMASS-J05191199+4450404,APG_165+04,GSC-02908-00791,TYC-2908-00791-1,NO_HIP_ID,79.800006,44.844476,11.316,10.591,9.385,9.105,9.012,G2,G2,MainSeq,5667,4.4,0,0.085,0.066,0.02,0.021,0.011,105,0,0,2011.08,79.800006,44.844476,79.799973,44.844566,6.4,-28.1,1.7,1.6,11.316,0.085,10.591,0.066,9999,9999,NO_HIP_TYPE!
TYC-2908-00831-1_BEAM1,TWOMASS-J05145848+4431447,APG_165+04,GSC-02908-00831,TYC-2908-00831-1,NO_HIP_ID,78.74389,44.526936,11.696,10.498,8.151,7.602,7.463,K2,K2,MainSeq,4421,4.4,0,0.095,0.054,0.009,0.021,0.013,105,0,0,2011.08,78.74389,44.526936,78.743678,44.529087,31.1,-685.4,1.7,1.6,11.696,0.095,10.498,0.054,9999,9999,NO_HIP_TYPE!
TYC-2908-00831-1_BEAM2,TWOMASS-J05145848+4431447,APG_165+04,GSC-02908-00831,TYC-2908-00831-1,NO_HIP_ID,78.74389,44.526936,11.696,10.498,8.151,7.602,7.463,K2,K2,MainSeq,4421,4.4,0,0.095,0.054,0.009,0.021,0.013,105,0,0,2011.08,78.74389,44.526936,78.743678,44.529087,31.1,-685.4,1.7,1.6,11.696,0.095,10.498,0.054,9999,9999,NO_HIP_TYPE!
TYC-2908-00858-1_BEAM1,TWOMASS-J05195344+4332289,APG_165+04,GSC-02908-00858,TYC-2908-00858-1,NO_HIP_ID,79.972782,43.541341,12.244,11.273,9.964,9.649,9.57,G5,G5,MainSeq,5541,4.4,0,0.2,0.108,0.018,0.021,0.013,105,0,0,2011.08,79.972782,43.541341,79.972668,43.541382,22.6,-19.2,1.8,1.8,12.244,0.2,11.273,0.108,9999,9999,NO_HIP_TYPE!
TYC-2908-00858-1_BEAM2,TWOMASS-J05195344+4332289,APG_165+04,GSC-02908-00858,TYC-2908-00858-1,NO_HIP_ID,79.972782,43.541341,12.244,11.273,9.964,9.649,9.57,G5,G5,MainSeq,5541,4.4,0,0.2,0.108,0.018,0.021,0.013,105,0,0,2011.08,79.972782,43.541341,79.972668,43.541382,22.6,-19.2,1.8,1.8,12.244,0.2,11.273,0.108,9999,9999,NO_HIP_TYPE!
TYC-2908-01013-1_BEAM1,TWOMASS-J05181257+4407357,APG_165+04,GSC-02908-01013,TYC-2908-01013-1,NO_HIP_ID,79.552996,44.126323,12.616,11.099,9.437,8.956,8.864,K0,K0,MainSeq,4911,4.4,0,0.295,0.103,0.02,0.026,0.024,105,0,0,2011.08,79.552996,44.126323,79.552388,44.126591,130.2,-90.1,1.9,1.8,12.616,0.295,11.099,0.103,9999,9999,NO_HIP_TYPE!
TYC-2908-01013-1_BEAM2,TWOMASS-J05181257+4407357,APG_165+04,GSC-02908-01013,TYC-2908-01013-1,NO_HIP_ID,79.552996,44.126323,12.616,11.099,9.437,8.956,8.864,K0,K0,MainSeq,4911,4.4,0,0.295,0.103,0.02,0.026,0.024,105,0,0,2011.08,79.552996,44.126323,79.552388,44.126591,130.2,-90.1,1.9,1.8,12.616,0.295,11.099,0.103,9999,9999,NO_HIP_TYPE!
TYC-2908-01198-1_BEAM1,TWOMASS-J05135765+4344413,APG_165+04,GSC-02908-01198,TYC-2908-01198-1,NO_HIP_ID,78.490257,43.744747,12.038,11.353,9.856,9.455,9.361,G8,G8,MainSeq,5172,4.4,0,0.154,0.121,0.023,0.028,0.017,105,0,0,2011.08,78.490257,43.744747,78.490209,43.744831,-4.4,-36.3,1.9,1.9,12.038,0.154,11.353,0.121,9999,9999,NO_HIP_TYPE!
TYC-2908-01198-1_BEAM2,TWOMASS-J05135765+4344413,APG_165+04,GSC-02908-01198,TYC-2908-01198-1,NO_HIP_ID,78.490257,43.744747,12.038,11.353,9.856,9.455,9.361,G8,G8,MainSeq,5172,4.4,0,0.154,0.121,0.023,0.028,0.017,105,0,0,2011.08,78.490257,43.744747,78.490209,43.744831,-4.4,-36.3,1.9,1.9,12.038,0.154,11.353,0.121,9999,9999,NO_HIP_TYPE!
TYC-2908-01345-1_BEAM1,TWOMASS-J05185881+4403543,APG_165+04,GSC-02908-01345,TYC-2908-01345-1,NO_HIP_ID,79.744996,44.065093,11.688,11.001,9.892,9.626,9.543,G0,G0,MainSeq,5804,4.4,0,0.094,0.086,0.02,0.019,0.011,105,0,0,2011.08,79.744996,44.065093,79.74507,44.065094,-12.5,0.5,1.7,1.6,11.688,0.094,11.001,0.086,9999,9999,NO_HIP_TYPE!
TYC-2908-01345-1_BEAM2,TWOMASS-J05185881+4403543,APG_165+04,GSC-02908-01345,TYC-2908-01345-1,NO_HIP_ID,79.744996,44.065093,11.688,11.001,9.892,9.626,9.543,G0,G0,MainSeq,5804,4.4,0,0.094,0.086,0.02,0.019,0.011,105,0,0,2011.08,79.744996,44.065093,79.74507,44.065094,-12.5,0.5,1.7,1.6,11.688,0.094,11.001,0.086,9999,9999,NO_HIP_TYPE!
TYC-2908-01356-1_BEAM1,TWOMASS-J05185376+4334178,APG_165+04,GSC-02908-01356,TYC-2908-01356-1,NO_HIP_ID,79.724034,43.571566,12.059,11.404,9.964,9.658,9.588,G5,G5,MainSeq,5513,4.4,0,0.161,0.124,0.018,0.018,0.013,105,0,0,2011.08,79.724034,43.571566,79.724034,43.571613,-3.3,-12.7,1.8,1.8,12.059,0.161,11.404,0.124,9999,9999,NO_HIP_TYPE!
TYC-2908-01356-1_BEAM2,TWOMASS-J05185376+4334178,APG_165+04,GSC-02908-01356,TYC-2908-01356-1,NO_HIP_ID,79.724034,43.571566,12.059,11.404,9.964,9.658,9.588,G5,G5,MainSeq,5513,4.4,0,0.161,0.124,0.018,0.018,0.013,105,0,0,2011.08,79.724034,43.571566,79.724034,43.571613,-3.3,-12.7,1.8,1.8,12.059,0.161,11.404,0.124,9999,9999,NO_HIP_TYPE!
TYC-2908-01393-1_BEAM1,TWOMASS-J05164003+4407418,APG_165+04,GSC-02908-01393,TYC-2908-01393-1,NO_HIP_ID,79.166872,44.128159,12.217,11.142,9.845,9.554,9.442,G5,G5,MainSeq,5524,4.4,0,0.197,0.105,0.019,0.028,0.02,105,0,0,2011.08,79.166872,44.128159,79.166833,44.128288,6.7,-35.3,1.5,1.5,12.217,0.197,11.142,0.105,9999,9999,NO_HIP_TYPE!
TYC-2908-01393-1_BEAM2,TWOMASS-J05164003+4407418,APG_165+04,GSC-02908-01393,TYC-2908-01393-1,NO_HIP_ID,79.166872,44.128159,12.217,11.142,9.845,9.554,9.442,G5,G5,MainSeq,5524,4.4,0,0.197,0.105,0.019,0.028,0.02,105,0,0,2011.08,79.166872,44.128159,79.166833,44.128288,6.7,-35.3,1.5,1.5,12.217,0.197,11.142,0.105,9999,9999,NO_HIP_TYPE!
TYC-2908-01452-1_BEAM1,TWOMASS-J05155664+4335138,APG_165+04,GSC-02908-01452,TYC-2908-01452-1,NO_HIP_ID,78.986101,43.587102,11.536,10.792,9.759,9.494,9.451,F8,F8,MainSeq,5988,4.4,0,0.089,0.075,0.021,0.026,0.016,105,0,0,2011.08,78.986101,43.587102,78.986016,43.587185,20.3,-27.9,1.7,1.6,11.536,0.089,10.792,0.075,9999,9999,NO_HIP_TYPE!
TYC-2908-01452-1_BEAM2,TWOMASS-J05155664+4335138,APG_165+04,GSC-02908-01452,TYC-2908-01452-1,NO_HIP_ID,78.986101,43.587102,11.536,10.792,9.759,9.494,9.451,F8,F8,MainSeq,5988,4.4,0,0.089,0.075,0.021,0.026,0.016,105,0,0,2011.08,78.986101,43.587102,78.986016,43.587185,20.3,-27.9,1.7,1.6,11.536,0.089,10.792,0.075,9999,9999,NO_HIP_TYPE!
TYC-2908-01462-1_BEAM1,TWOMASS-J05170662+4325405,APG_165+04,GSC-02908-01462,TYC-2908-01462-1,NO_HIP_ID,79.277569,43.427837,10.294,9.005,6.932,6.416,6.268,G8,G8,Giant,4723,2.5,0,0.036,0.019,0.015,0.041,0.013,105,0,0,2011.08,79.277569,43.427837,79.277612,43.427917,-17.6,-23,1.1,1.1,10.294,0.036,9.005,0.019,9999,9999,NO_HIP_TYPE!
TYC-2908-01462-1_BEAM2,TWOMASS-J05170662+4325405,APG_165+04,GSC-02908-01462,TYC-2908-01462-1,NO_HIP_ID,79.277569,43.427837,10.294,9.005,6.932,6.416,6.268,G8,G8,Giant,4723,2.5,0,0.036,0.019,0.015,0.041,0.013,105,0,0,2011.08,79.277569,43.427837,79.277612,43.427917,-17.6,-23,1.1,1.1,10.294,0.036,9.005,0.019,9999,9999,NO_HIP_TYPE!
TYC-2908-01635-1_BEAM1,TWOMASS-J05160582+4408171,APG_165+04,GSC-02908-01635,TYC-2908-01635-1,NO_HIP_ID,79.024301,44.137821,12.025,11.175,9.638,9.266,9.168,G8,G8,MainSeq,5213,4.4,0,0.15,0.106,0.021,0.027,0.018,105,0,0,2011.08,79.024301,44.137821,79.024284,44.138092,3.9,-94,1.8,1.7,12.025,0.15,11.175,0.106,9999,9999,NO_HIP_TYPE!
TYC-2908-01635-1_BEAM2,TWOMASS-J05160582+4408171,APG_165+04,GSC-02908-01635,TYC-2908-01635-1,NO_HIP_ID,79.024301,44.137821,12.025,11.175,9.638,9.266,9.168,G8,G8,MainSeq,5213,4.4,0,0.15,0.106,0.021,0.027,0.018,105,0,0,2011.08,79.024301,44.137821,79.024284,44.138092,3.9,-94,1.8,1.7,12.025,0.15,11.175,0.106,9999,9999,NO_HIP_TYPE!
TYC-2917-00223-1_BEAM1,TWOMASS-J05281942+4302353,APG_165+04,GSC-02917-00223,TYC-2917-00223-1,NO_HIP_ID,82.080751,43.04286,11.215,10.328,8.972,8.637,8.565,G5,G5,MainSeq,5477,4.4,0,0.081,0.054,0.019,0.033,0.018,105,0,0,2011.08,82.080751,43.04286,82.080924,43.04314,-37.4,-70.3,1.3,1.3,11.215,0.081,10.328,0.054,9999,9999,NO_HIP_TYPE!
TYC-2917-00223-1_BEAM2,TWOMASS-J05281942+4302353,APG_165+04,GSC-02917-00223,TYC-2917-00223-1,NO_HIP_ID,82.080751,43.04286,11.215,10.328,8.972,8.637,8.565,G5,G5,MainSeq,5477,4.4,0,0.081,0.054,0.019,0.033,0.018,105,0,0,2011.08,82.080751,43.04286,82.080924,43.04314,-37.4,-70.3,1.3,1.3,11.215,0.081,10.328,0.054,9999,9999,NO_HIP_TYPE!
TYC-2917-00323-1_BEAM1,TWOMASS-J05243966+4304324,APG_165+04,GSC-02917-00323,TYC-2917-00323-1,NO_HIP_ID,81.165164,43.075651,11.75,11.266,9.942,9.618,9.554,G5,G5,MainSeq,5549,4.4,0,0.077,0.086,0.023,0.032,0.021,105,0,0,2011.08,81.165164,43.075651,81.165254,43.075687,-14.8,-22.7,1.4,1.4,11.75,0.077,11.266,0.086,9999,9999,NO_HIP_TYPE!
TYC-2917-00323-1_BEAM2,TWOMASS-J05243966+4304324,APG_165+04,GSC-02917-00323,TYC-2917-00323-1,NO_HIP_ID,81.165164,43.075651,11.75,11.266,9.942,9.618,9.554,G5,G5,MainSeq,5549,4.4,0,0.077,0.086,0.023,0.032,0.021,105,0,0,2011.08,81.165164,43.075651,81.165254,43.075687,-14.8,-22.7,1.4,1.4,11.75,0.077,11.266,0.086,9999,9999,NO_HIP_TYPE!
TYC-2917-00365-1_BEAM1,TWOMASS-J05265942+4237384,APG_165+04,GSC-02917-00365,TYC-2917-00365-1,NO_HIP_ID,81.747663,42.627219,11.833,11.18,9.696,9.408,9.306,G5,G5,MainSeq,5449,4.4,0,0.101,0.093,0.017,0.021,0.016,105,0,0,2011.08,81.747663,42.627219,81.747605,42.627338,7.7,-39.6,1.5,1.4,11.833,0.101,11.18,0.093,9999,9999,NO_HIP_TYPE!
TYC-2917-00365-1_BEAM2,TWOMASS-J05265942+4237384,APG_165+04,GSC-02917-00365,TYC-2917-00365-1,NO_HIP_ID,81.747663,42.627219,11.833,11.18,9.696,9.408,9.306,G5,G5,MainSeq,5449,4.4,0,0.101,0.093,0.017,0.021,0.016,105,0,0,2011.08,81.747663,42.627219,81.747605,42.627338,7.7,-39.6,1.5,1.4,11.833,0.101,11.18,0.093,9999,9999,NO_HIP_TYPE!
TYC-2917-00671-1_BEAM1,TWOMASS-J05240852+4247326,APG_165+04,GSC-02917-00671,TYC-2917-00671-1,NO_HIP_ID,81.03554,42.792353,11.997,11.081,9.884,9.549,9.493,G2,G2,MainSeq,5621,4.4,0,0.118,0.078,0.019,0.031,0.021,105,0,0,2011.08,81.03554,42.792353,81.035538,42.7924,7.8,-16.1,1.8,1.7,11.997,0.118,11.081,0.078,9999,9999,NO_HIP_TYPE!
TYC-2917-00671-1_BEAM2,TWOMASS-J05240852+4247326,APG_165+04,GSC-02917-00671,TYC-2917-00671-1,NO_HIP_ID,81.03554,42.792353,11.997,11.081,9.884,9.549,9.493,G2,G2,MainSeq,5621,4.4,0,0.118,0.078,0.019,0.031,0.021,105,0,0,2011.08,81.03554,42.792353,81.035538,42.7924,7.8,-16.1,1.8,1.7,11.997,0.118,11.081,0.078,9999,9999,NO_HIP_TYPE!
TYC-2917-00805-1_BEAM1,TWOMASS-J05255664+4259068,APG_165+04,GSC-02917-00805,TYC-2917-00805-1,NO_HIP_ID,81.485741,42.985015,10.269,9.486,8.127,7.783,7.707,G5,G5,MainSeq,5440,4.4,0,0.031,0.023,0.039,0.017,0.009,105,0,0,2011.08,81.485741,42.985015,81.486001,42.985249,-56.6,-64.5,1.2,1.2,10.269,0.031,9.486,0.023,9999,9999,NO_HIP_TYPE!
TYC-2917-00805-1_BEAM2,TWOMASS-J05255664+4259068,APG_165+04,GSC-02917-00805,TYC-2917-00805-1,NO_HIP_ID,81.485741,42.985015,10.269,9.486,8.127,7.783,7.707,G5,G5,MainSeq,5440,4.4,0,0.031,0.023,0.039,0.017,0.009,105,0,0,2011.08,81.485741,42.985015,81.486001,42.985249,-56.6,-64.5,1.2,1.2,10.269,0.031,9.486,0.023,9999,9999,NO_HIP_TYPE!
TYC-2917-02023-1_BEAM1,TWOMASS-J05221036+4301407,APG_165+04,GSC-02917-02023,TYC-2917-02023-1,NO_HIP_ID,80.543231,43.027999,11.507,10.649,9.5,9.229,9.15,G2,G2,MainSeq,5773,4.4,0,0.069,0.053,0.019,0.027,0.02,105,0,0,2011.08,80.543231,43.027999,80.543184,43.027992,8.7,10.4,1.4,1.3,11.507,0.069,10.649,0.053,9999,9999,NO_HIP_TYPE!
TYC-2917-02023-1_BEAM2,TWOMASS-J05221036+4301407,APG_165+04,GSC-02917-02023,TYC-2917-02023-1,NO_HIP_ID,80.543231,43.027999,11.507,10.649,9.5,9.229,9.15,G2,G2,MainSeq,5773,4.4,0,0.069,0.053,0.019,0.027,0.02,105,0,0,2011.08,80.543231,43.027999,80.543184,43.027992,8.7,10.4,1.4,1.3,11.507,0.069,10.649,0.053,9999,9999,NO_HIP_TYPE!
TYC-2917-02069-1_BEAM1,TWOMASS-J05214548+4243525,APG_165+04,GSC-02917-02069,TYC-2917-02069-1,NO_HIP_ID,80.439541,42.731243,11.5,10.838,9.72,9.438,9.381,G0,G0,MainSeq,5828,4.4,0,0.079,0.07,0.019,0.027,0.02,105,0,0,2011.08,80.439541,42.731243,80.439503,42.731277,1.5,-25.2,1.4,1.3,11.5,0.079,10.838,0.07,9999,9999,NO_HIP_TYPE!
TYC-2917-02069-1_BEAM2,TWOMASS-J05214548+4243525,APG_165+04,GSC-02917-02069,TYC-2917-02069-1,NO_HIP_ID,80.439541,42.731243,11.5,10.838,9.72,9.438,9.381,G0,G0,MainSeq,5828,4.4,0,0.079,0.07,0.019,0.027,0.02,105,0,0,2011.08,80.439541,42.731243,80.439503,42.731277,1.5,-25.2,1.4,1.3,11.5,0.079,10.838,0.07,9999,9999,NO_HIP_TYPE!
TYC-2917-02117-1_BEAM1,TWOMASS-J05210806+4304327,APG_165+04,GSC-02917-02117,TYC-2917-02117-1,NO_HIP_ID,80.283549,43.075756,10.799,10.299,8.643,8.419,8.264,G5,G5,MainSeq,5387,4.4,0,0.048,0.043,0.021,0.029,0.011,105,0,0,2011.08,80.283549,43.075756,80.283601,43.075752,-5.3,-0.6,1.2,1.2,10.799,0.048,10.299,0.043,9999,9999,NO_HIP_TYPE!
TYC-2917-02117-1_BEAM2,TWOMASS-J05210806+4304327,APG_165+04,GSC-02917-02117,TYC-2917-02117-1,NO_HIP_ID,80.283549,43.075756,10.799,10.299,8.643,8.419,8.264,G5,G5,MainSeq,5387,4.4,0,0.048,0.043,0.021,0.029,0.011,105,0,0,2011.08,80.283549,43.075756,80.283601,43.075752,-5.3,-0.6,1.2,1.2,10.799,0.048,10.299,0.043,9999,9999,NO_HIP_TYPE!
TYC-2917-02122-1_BEAM1,TWOMASS-J05223419+4226518,APG_165+04,GSC-02917-02122,TYC-2917-02122-1,NO_HIP_ID,80.642243,42.447745,11.115,10.129,8.851,8.467,8.438,G5,G5,MainSeq,5508,4.4,0,0.066,0.042,0.019,0.035,0.019,105,0,0,2011.08,80.642243,42.447745,80.642459,42.447723,-41.3,1.8,1.3,1.2,11.115,0.066,10.129,0.042,9999,9999,NO_HIP_TYPE!
TYC-2917-02122-1_BEAM2,TWOMASS-J05223419+4226518,APG_165+04,GSC-02917-02122,TYC-2917-02122-1,NO_HIP_ID,80.642243,42.447745,11.115,10.129,8.851,8.467,8.438,G5,G5,MainSeq,5508,4.4,0,0.066,0.042,0.019,0.035,0.019,105,0,0,2011.08,80.642243,42.447745,80.642459,42.447723,-41.3,1.8,1.3,1.2,11.115,0.066,10.129,0.042,9999,9999,NO_HIP_TYPE!
TYC-2917-02134-1_BEAM1,TWOMASS-J05210738+4221542,APG_165+04,GSC-02917-02134,TYC-2917-02134-1,NO_HIP_ID,80.280875,42.365024,8.916,7.631,5.666,5.133,5.002,G8,G8,Giant,4762,2.5,0,0.018,0.012,0.041,0.061,0.011,105,0,0,2011.08,80.280875,42.365024,80.280761,42.36507,14.5,-25.1,1.1,1.1,8.916,0.018,7.631,0.012,9999,9999,NO_HIP_TYPE!
TYC-2917-02134-1_BEAM2,TWOMASS-J05210738+4221542,APG_165+04,GSC-02917-02134,TYC-2917-02134-1,NO_HIP_ID,80.280875,42.365024,8.916,7.631,5.666,5.133,5.002,G8,G8,Giant,4762,2.5,0,0.018,0.012,0.041,0.061,0.011,105,0,0,2011.08,80.280875,42.365024,80.280761,42.36507,14.5,-25.1,1.1,1.1,8.916,0.018,7.631,0.012,9999,9999,NO_HIP_TYPE!
TYC-2917-02146-1_BEAM1,TWOMASS-J05214837+4224443,APG_165+04,GSC-02917-02146,TYC-2917-02146-1,NO_HIP_ID,80.451568,42.412214,11.583,10.934,10.011,9.718,9.669,F8,F8,MainSeq,5968,4.4,0,0.083,0.079,0.021,0.031,0.02,105,0,0,2011.08,80.451568,42.412214,80.451563,42.412308,7.2,-20.9,1.4,1.4,11.583,0.083,10.934,0.079,9999,9999,NO_HIP_TYPE!
TYC-2917-02146-1_BEAM2,TWOMASS-J05214837+4224443,APG_165+04,GSC-02917-02146,TYC-2917-02146-1,NO_HIP_ID,80.451568,42.412214,11.583,10.934,10.011,9.718,9.669,F8,F8,MainSeq,5968,4.4,0,0.083,0.079,0.021,0.031,0.02,105,0,0,2011.08,80.451568,42.412214,80.451563,42.412308,7.2,-20.9,1.4,1.4,11.583,0.083,10.934,0.079,9999,9999,NO_HIP_TYPE!
TYC-2917-02297-1_BEAM1,TWOMASS-J05211562+4234134,APG_165+04,GSC-02917-02297,TYC-2917-02297-1,NO_HIP_ID,80.31516,42.57037,11.356,10.804,9.685,9.418,9.389,F8,F8,MainSeq,5961,4.4,0,0.078,0.073,0.021,0.025,0.02,105,0,0,2011.08,80.31516,42.57037,80.315084,42.5704,2.9,-18.3,1.4,1.3,11.356,0.078,10.804,0.073,9999,9999,NO_HIP_TYPE!
TYC-2917-02297-1_BEAM2,TWOMASS-J05211562+4234134,APG_165+04,GSC-02917-02297,TYC-2917-02297-1,NO_HIP_ID,80.31516,42.57037,11.356,10.804,9.685,9.418,9.389,F8,F8,MainSeq,5961,4.4,0,0.078,0.073,0.021,0.025,0.02,105,0,0,2011.08,80.31516,42.57037,80.315084,42.5704,2.9,-18.3,1.4,1.3,11.356,0.078,10.804,0.073,9999,9999,NO_HIP_TYPE!
TYC-2917-02301-1_BEAM1,TWOMASS-J05225504+4233274,APG_165+04,GSC-02917-02301,TYC-2917-02301-1,NO_HIP_ID,80.729349,42.557458,11.54,11.046,10.022,9.716,9.691,G0,G0,MainSeq,5922,4.4,0,0.083,0.087,0.019,0.025,0.02,105,0,0,2011.08,80.729349,42.557458,80.729364,42.557617,5.5,-54.2,1.7,1.6,11.54,0.083,11.046,0.087,9999,9999,NO_HIP_TYPE!
